DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,1,PDL,N2,A,6,,,1,2,4,0,2,1,0,0,,
,1,PDL,N2,A,6,,,3,3,4,0,0,0,0,0,,
,1,PDL,N2,A,6,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,A,7,25,25,3,1,4,1,0,0,0,0,,
,1,PDL,N2,A,7,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,A,7,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,A,7,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,A,8,22,22,3,1,4,1,0,0,0,0,,
,1,PDL,N2,A,8,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,A,8,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,A,8,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,A,9,21,21,3,1,4,1,0,0,0,0,,
,1,PDL,N2,A,9,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,A,9,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,A,9,,,3,4,4,0,0,0,0,0,,
12-Apr-16,1,PDL,N2,B,1,18,18,4,1,4,1,0,0,0,0,,
,1,PDL,N2,B,1,,,3,2,4,,0,0,0,0,,
,1,PDL,N2,B,1,,,3,3,4,,0,0,0,0,,
,1,PDL,N2,B,1,,,3,4,4,,0,0,0,0,,
,1,PDL,N2,B,2,20,20,4,1,4,1,0,0,0,0,,
,1,PDL,N2,B,2,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,B,2,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,B,2,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,B,3,23,23,3,1,4,1,0,0,0,0,,
,1,PDL,N2,B,3,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,B,3,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,B,3,,,3,4,4,1,0,0,0,0,,
,1,PDL,N2,B,4,23,23,3,1,4,,0,0,0,0,,
,1,PDL,N2,B,4,,,3,2,4,,0,0,0,0,,
,1,PDL,N2,B,4,,,3,3,4,,0,0,0,0,,
,1,PDL,N2,B,4,,,3,4,4,,0,0,0,0,,
,1,PDL,N2,B,5,22,22,1,1,4,,0,0,0,0,,
,1,PDL,N2,B,5,,,1,2,4,,0,0,0,0,,
,1,PDL,N2,B,5,,,1,3,4,,0,0,0,0,,
,1,PDL,N2,B,5,,,3,4,4,,0,0,0,0,,
,1,PDL,N2,B,6,22,22,3,1,4,1,0,0,0,0,,
,1,PDL,N2,B,6,,,1,2,4,1,0,0,0,0,,
,1,PDL,N2,B,6,,,1,3,4,1,0,0,0,0,,
,1,PDL,N2,B,6,,,1,4,4,1,0,0,0,0,,
,1,PDL,N2,B,7,21,21,1,1,4,,0,0,0,0,,
,1,PDL,N2,B,7,,,3,2,4,,0,0,0,0,,
,1,PDL,N2,B,7,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,B,7,,,3,4,4,,0,0,0,0,,
,1,PDL,N2,B,8,26,26,3,1,4,,0,0,0,0,,
,1,PDL,N2,B,8,,,3,2,4,1,0,0,0,0,,
,1,PDL,N2,B,8,,,3,3,4,1,0,0,0,0,,
,1,PDL,N2,B,8,,,3,4,4,,0,0,0,0,,
,1,PDL,N2,B,9,19,19,3,1,4,1,0,0,0,0,,
,1,PDL,N2,B,9,,,1,2,4,1,0,0,0,0,,
,1,PDL,N2,B,9,,,3,3,4,,0,0,0,0,,
,1,PDL,N2,B,9,,,3,4,4,,0,0,0,0,,
12-Apr-16,2,AWD,N1, A,1,26,18,1,1,3,1,0,0,0,,,
,2,AWD,N1, A,1,,,3,2,3,1,0,0,0,,,
,2,AWD,N1, A,1,,,3,3,3,1,0,0,0,,,
,2,AWD,N1, A,1,,,3,4,3,1,0,0,0,,,
