TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T3,2,PDL,B,N2,8,50.5,38,2,1,1,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,2,PDL,B,N2,9,46.4,20,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,1,53,34,3,1,3,4,0,,,,,,,2,,5,0,,,,,2,,3,1,3,0,,,1,,,,4,,3,0,,,,,,
T3,3,PDL,A,N2,2,45.2,23,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,3,54.3,31,5,1,4,3,1,,,,3,,,2,2,4,1,,,,,2,,3,,4,0,,,,3,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,4,56,25,3,1,,5,0,,,,,4,,2,3,5,0,,,,,1,,3,,5,0,,,,,,,4,1,4,0,,,,,,
T3,3,PDL,A,N2,5,50.8,38,4,1,,6,0,,,,,,2,2,,5,0,,,,1,,,3,,5,0,,,,,2,,4,,4,0,,,1,,,
T3,3,PDL,A,N2,6,47.5,23,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,7,56.4,19,3,1,2,3,1,,,,1,,,2,1,5,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,8,50.5,35,2,1,,4,0,,1,1,,,,2,1,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,A,N2,9,55,22,3,1,1,5,0,,,,,,,2,1,3,0,,,,,,,3,1,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,1,58,46,0,1,,3,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,2,54.8,37,6,1,1,4,0,,,,,,,2,1,5,0,,,,,1,,3,3,3,1,,,4,4,,,4,1,4,0,,,,,,
T3,3,PDL,B,N2,3,59.3,49,5,1,1,4,0,,,,,,,2,,4,0,,,1,,,,3,,4,0,,,,,,,4,1,5,0,,,,,,
T3,3,PDL,B,N2,4,45.5,26,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,3,PDL,B,N2,5,51,27,6,1,1,4,0,,,,,,,2,2,5,0,,,,,,,3,,4,0,,,,1,,,4,2,3,0,,,,,,
T3,3,PDL,B,N2,6,40.5,13,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,7,50.2,30,1,1,2,4,1,,,,,1,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,8,43,30,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,3,PDL,B,N2,9,51.5,26,4,1,1,3,0,,,,,,,2,1,3,0,,,1,,,,3,1,4,0,,,,,,,4,1,4,0,,,,,,
T3,4,PDL,A,N2,1,48.3,19,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,2,60,34,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,3,52.3,31,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,4,54,37,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,5,57,25,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,6,58,33,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,7,59.5,43,1,1,,4,0,,,,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,8,61.2,45,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,A,N2,9,61.8,35,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,1,54.5,49,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,B,N2,2,58.3,30,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,B,N2,3,54.2,32,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,4,53.5,28,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T3,4,PDL,B,N2,5,56.3,37,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,6,53.2,37,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,7,57,38,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,8,59.5,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T3,4,PDL,B,N2,9,59.6,23,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,1,34,32,2,1,,3,0,,,1,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,2,41.1,21,0,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,1,4,0,,,,,,
T4,1,AWD,A,N0,3,40,24,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,4,33,21,1,1,,4,0,,,,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,5,36.7,23,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,6,43.5,22,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,7,37,29,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,A,N0,8,38,22,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,1,AWD,A,N0,9,36.5,18,1,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,2,,,
T4,1,AWD,B,N0,1,36.7,31,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,2,41.2,28,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,3,36,22,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,4,40,24,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,5,39.1,31,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,6,44,28,1,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,7,38.5,18,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,8,36,19,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,1,AWD,B,N0,9,36.5,24,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,1,47,29,2,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,2,44.6,30,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,3,55,30,2,1,,4,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,4,51.5,26,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T4,2,AWD,A,N0,5,50.4,39,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,6,50.6,23,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,7,40.5,21,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,8,46.8,14,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,A,N0,9,49.6,30,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,B,N0,1,36.5,28,1,1,,3,0,,,,2,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,2,AWD,B,N0,2,37.8,9,2,1,1,3,0,2,1,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,2,AWD,B,N0,3,40.8,22,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,B,N0,4,47.4,23,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,B,N0,5,39.2,29,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,B,N0,6,52,18,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,2,AWD,B,N0,7,33,8,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,2,0,,,,,,
T4,2,AWD,B,N0,8,42.6,22,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,2,AWD,B,N0,9,35.4,22,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,1,35,17,1,1,3,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,2,31.8,19,2,1,,3,0,,,1,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,3,3,0,,,,,,
T4,3,AWD,A,N0,3,36.7,30,2,1,,4,0,,2,,,,,2,4,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,4,41.8,29,1,1,3,4,1,,,,,3,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,5,34.5,24,3,1,3,5,0,,,,,3,,2,,4,0,,,,,,,3,,3,0,,,2,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,6,38,26,1,1,3,4,0,,,,3,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,A,N0,7,37.6,35,2,1,3,3,1,,,,,,,2,3,4,0,,,,3,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,A,N0,8,39,40,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,A,N0,9,41.5,26,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,1,41,19,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,2,40.5,28,1,1,2,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,B,N0,3,46.8,30,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,4,33.2,15,2,1,1,5,0,,,,,1,,2,1,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,B,N0,5,44,22,2,1,2,4,1,,,,2,,,2,1,4,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,B,N0,6,45.3,26,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,7,41.6,21,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,3,AWD,B,N0,8,48.4,26,1,1,2,4,0,,,,2,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,3,AWD,B,N0,9,35,6,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T4,4,AWD,A,N0,1,33.1,22,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,2,39.5,23,1,1,1,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,3,42,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,4,37,18,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,5,36.8,26,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,6,45.2,25,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,7,42,47,2,1,,4,0,,,,2,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,3,0,,,,,,
T4,4,AWD,A,N0,8,41.5,32,2,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,A,N0,9,36.5,30,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,1,46.9,31,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T4,4,AWD,B,N0,2,39.6,22,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,3,41.5,30,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,4,36,17,1,1,1,4,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,5,32.6,31,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,6,38.7,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,7,39,25,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,8,42.5,19,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T4,4,AWD,B,N0,9,39.2,24,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,1,48,24,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,2,53.4,35,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,3,60.8,27,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,4,54.5,37,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,5,48.4,28,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,6,51.5,29,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,7,51,20,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,A,N1,8,51.7,28,0,1,,5,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,A,N1,9,50,31,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,1,50.5,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,2,53.4,35,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,3,54,21,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,4,51,23,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,5,52.7,33,1,1,,5,0,,,,,,,2,,6,0,,,,,,,3,,5,0,,,,,,,4,,6,0,,,,,,
T5,1,AWD,B,N1,6,56.8,17,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,7,56.4,26,0,1,,5,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,5,0,,,,,,
T5,1,AWD,B,N1,8,58.5,38,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,1,AWD,B,N1,9,48,18,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,1,57.2,33,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,2,58.4,37,2,1,1,4,0,1,,,,,,2,,4,0,,,,2,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,3,55.4,32,1,1,,4,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,4,59,32,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,5,55.6,30,1,1,,4,0,,,,1,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,6,56.5,30,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,7,52.5,33,1,1,,4,0,,1,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,8,51,16,1,1,,4,0,1,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,A,N1,9,59,39,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,1,53,20,0,1,,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,2,59.2,15,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,5,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,3,55.7,35,0,1,,3,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,4,56.8,33,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,3,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,5,60.5,18,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,6,56,25,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,7,59.6,16,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,2,AWD,B,N1,8,53.5,24,0,1,,4,0,,,,,,,2,,3,0,,,,,,,3,,3,0,,,,,,,4,,3,0,,,,,,
T5,2,AWD,B,N1,9,52,46,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,1,41,21,3,1,1,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,4,3,1,,,,4,,
T5,3,AWD,A,N1,2,50,43,4,1,4,3,1,,,,4,,,2,4,2,1,,,4,,,,3,1,4,0,,,,,,,4,1,4,0,,,,,,
T5,3,AWD,A,N1,3,50,38,2,1,1,3,0,,3,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,1,3,0,,,,,,
T5,3,AWD,A,N1,4,48.5,25,2,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,5,44.5,26,2,1,1,4,0,,,,,,,2,,5,0,,,,,,,3,2,4,0,,,,,,,4,,3,0,,,,,,
T5,3,AWD,A,N1,6,42.7,20,1,1,3,3,1,,,,3,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,7,42.6,31,1,1,1,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,8,46,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,A,N1,9,52,34,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,1,53,34,9,1,1,5,0,,,,,,,2,,4,0,,,,2,,,3,3,3,1,,,,4,,,4,4,4,1,,,,,4,
T5,3,AWD,B,N1,2,49.8,30,2,1,4,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,2,3,0,,,2,,,
T5,3,AWD,B,N1,3,50,28,3,1,1,5,0,,,,,,,2,1,4,0,,,,,,,3,3,4,0,,,1,1,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,4,45.6,31,2,1,4,4,0,,,,,,,2,,4,0,,,,,,,3,3,5,0,,,,,,,4,,4,0,,,,,,
T5,3,AWD,B,N1,5,57.4,34,3,1,2,5,0,,,,,4,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,3,1,,,,4,,
T5,3,AWD,B,N1,6,42.2,23,0,1,,4,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,3,AWD,B,N1,7,51.5,25,11,1,3,3,1,,,4,,,,2,3,3,0,,,,,,,3,1,3,1,,,4,,,,4,2,3,0,,1,,,,
T5,3,AWD,B,N1,8,53.5,31,2,1,1,3,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,1,3,0,,,,,,
T5,3,AWD,B,N1,9,47,29,1,1,,3,0,,,,,,,2,,5,0,,,,,,,3,,4,0,,,,,,,4,1,4,0,,,,1,,
T5,4,AWD,A,N1,1,52,23,2,1,2,5,0,,,,,,,2,,4,0,,,,,,,3,1,4,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,A,N1,2,53.5,41,5,1,,4,1,,,,4,,,2,1,3,0,,,2,,,,3,,4,0,,,,1,,,4,,3,1,,,,4,,
T5,4,AWD,A,N1,3,62,33,7,1,,3,0,,,2,,,,2,,3,0,,,2,,,,3,,3,0,,,3,,,,4,4,4,0,,,,1,,
T5,4,AWD,A,N1,4,52,32,3,1,,4,0,,,,,,,2,1,4,0,,,1,,,,3,1,4,0,,,,,,,4,1,5,0,,,,,,
T5,4,AWD,A,N1,5,59,29,6,1,,4,0,,,3,,,,2,2,5,0,,,,,,,3,,4,0,,,1,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,6,52,29,0,1,,5,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,7,49,32,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,A,N1,8,58,26,4,1,,4,0,,,,1,,,2,3,4,0,,,,1,,,3,1,3,1,,,3,,,,4,,3,0,,,,,,
T5,4,AWD,A,N1,9,42,9,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,1,47.6,32,1,1,2,4,0,,,,1,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,2,55.5,27,2,1,1,4,0,,,,,,,2,1,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,3,46.2,27,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,5,0,,,,,,
T5,4,AWD,B,N1,4,44,31,1,1,3,5,1,,,,,3,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,5,43,11,0,1,,4,0,,,,,,,2,,4,0,,,,,,,3,,4,0,,,,,,,4,,4,0,,,,,,
T5,4,AWD,B,N1,6,51,33,9,1,,5,0,,,,,1,,2,,4,0,,,,2,,,3,,5,0,,,,1,2,,4,,3,0,,,4,,,
T5,4,AWD,B,N1,7,43,30,4,1,2,4,1,,,,3,,,2,2,3,1,,,2,,,,3,,5,0,,,,,3,,4,,4,0,,,,,,
