TRT,REP,WMGT,SMPL,NRTE,HILL,HGHT,NTIL,NTShB,TIL1,SHB1,GL1,DL1,SLA1,SLB1,SLC1,SLD1,SLE1,SLF1,TIL2,SHB2,GL2,DL2,SLA2,SLB2,SLC2,SLD2,SLE2,SLF2,TIL3,SHB3,GL3,DL3,SLA3,SLB3,SLC3,SLD3,SLE3,SLF3,TIL4,SHB4,GL4,DL4,SLA4,SLB4,SLC4,SLD4,SLE4,SLF4
T1,1,FLD,A,N0,1,80,18,2,1,1,2,3,,,,1,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,A,N0,2,77.9,15,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,1,FLD,A,N0,3,76,25,3,1,2,1,4,,,2,2,2,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,1,FLD,A,N0,4,78.3,14,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,A,N0,5,72.5,12,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,1,FLD,A,N0,6,76.5,16,2,1,1,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,1,FLD,A,N0,7,82.7,14,0,1,,3,2,,,,,,,2,,2,3,,,,,,,3,,3,2,,,,,,,4,,2,3,,,,,,
T1,1,FLD,A,N0,8,81.2,14,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,3,2,,,,,,
T1,1,FLD,A,N0,9,82,18,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,1,80.4,17,4,1,3,2,3,,,,2,2,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,1,FLD,B,N0,2,79.5,18,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,3,83,12,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,4,81.3,16,2,1,2,1,4,,,1,1,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,5,74,8,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,6,82.3,12,2,1,3,2,3,,,1,1,1,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,1,FLD,B,N0,7,75,13,2,1,2,2,3,,,1,1,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,8,74.5,14,1,1,1,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,1,FLD,B,N0,9,80.5,14,1,1,2,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,2,FLD,A,N0,1,87.4,17,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,2,FLD,A,N0,2,86,18,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,A,N0,3,84,17,4,1,2,1,4,,,2,2,2,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,2,FLD,A,N0,4,84,16,2,1,2,1,4,,,2,2,2,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,2,FLD,A,N0,5,77.6,13,4,1,3,1,4,,2,2,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,2,FLD,A,N0,6,82,16,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,2,FLD,A,N0,7,85.3,10,1,1,2,3,2,,2,2,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,A,N0,8,93.2,13,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,2,FLD,A,N0,9,86,18,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,2,FLD,B,N0,1,83.5,14,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,2,81,12,0,1,,3,2,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,3,82.5,12,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,4,87,13,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,2,FLD,B,N0,5,80.5,18,3,1,3,1,4,,3,3,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,2,FLD,B,N0,6,86.3,11,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,7,81.5,9,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,8,86.2,12,1,1,3,2,3,,3,3,3,3,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,2,FLD,B,N0,9,85.3,13,2,1,3,1,4,,,3,3,3,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,1,82.1,13,0,1,,1,4,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,2,82.9,19,0,1,,2,2,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,1,3,,,,,,
T1,3,FLD,A,N0,3,80,10,0,1,,2,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,4,82.3,18,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,4,,,,,,
T1,3,FLD,A,N0,5,75.4,14,0,1,,2,3,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,4,,,,,,
T1,3,FLD,A,N0,6,78,18,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,7,80,18,0,1,,1,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,8,78.4,10,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,4,,,,,,,4,,2,3,,,,,,
T1,3,FLD,A,N0,9,80.5,13,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,4,,,,,,
T1,3,FLD,B,N0,1,76,10,0,1,,2,2,,,,,,,2,,1,3,,,,,,,3,,0,4,,,,,,,4,,3,2,,,,,,
T1,3,FLD,B,N0,2,79.7,9,1,1,1,1,3,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,2,2,,,,,,
T1,3,FLD,B,N0,3,75,10,0,1,,1,3,,,,,,,2,,2,2,,,,,,,3,,1,3,,,,,,,4,,2,2,,,,,,
T1,3,FLD,B,N0,4,72,9,0,1,,4,1,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,2,1,,,,,,
T1,3,FLD,B,N0,5,81.1,14,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,2,4,,,,,,,4,,2,3,,,,,,
T1,3,FLD,B,N0,6,76.4,22,0,1,,2,2,,,,,,,2,,2,3,,,,,,,3,,0,5,,,,,,,4,,1,3,,,,,,
T1,3,FLD,B,N0,7,80,17,1,1,,1,3,,,,,,,2,,2,2,,,,,,,3,,1,3,,,,,,,4,,1,3,,,,,,
T1,3,FLD,B,N0,8,77.4,11,0,1,,1,3,,,,,,,2,,2,4,,,,,,,3,,1,3,,,,,,,4,,1,4,,,,,,
T1,3,FLD,B,N0,9,88.4,14,1,1,1,2,3,,,,,,,2,,2,3,,,,,,,3,,1,3,,,,,,,4,,1,3,,,,,,
T1,4,FLD,A,N0,1,91.5,16,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,2,88.3,4,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,3,89.1,27,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,4,92.5,28,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T1,4,FLD,A,N0,5,87.5,20,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,6,91.2,20,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,7,88.5,12,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,8,90,15,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,A,N0,9,87.5,12,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,B,N0,1,81,15,2,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,2,1,4,,,,,,
T1,4,FLD,B,N0,2,81.5,15,2,1,,2,3,,,,,,,2,,2,3,,,,,,,3,2,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,B,N0,3,87.5,14,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,4,FLD,B,N0,4,82,19,2,1,,2,3,,,,,,,2,2,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T1,4,FLD,B,N0,5,83.5,15,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T1,4,FLD,B,N0,6,88,17,1,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,2,1,4,,,,,,
T1,4,FLD,B,N0,7,85,20,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,4,FLD,B,N0,8,78.5,19,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T1,4,FLD,B,N0,9,86.3,15,1,1,,1,4,,,,,,,2,,1,4,,,,,,,3,1,1,4,,,,,,,4,,1,4,,,,,,
T2,1,FLD,A,N1,1,90.5,13,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T2,1,FLD,A,N1,2,94,12,0,1,,1,4,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T2,1,FLD,A,N1,3,94.5,27,5,1,2,3,2,,,2,2,,,2,2,3,2,,,1,1,1,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,4,96,19,3,1,2,2,3,,,2,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,5,90.5,23,2,1,2,1,4,,,,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,6,85.2,11,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,7,86.9,15,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,8,83,14,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,A,N1,9,95,19,3,1,2,2,3,,,2,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T2,1,FLD,B,N1,1,98.5,10,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,B,N1,2,100,19,2,1,,3,2,,,,,,,2,,3,2,,,,,,,3,2,3,2,,,,,,,4,,3,2,,,,,,
T2,1,FLD,B,N1,3,95.3,29,2,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,2,1,4,,,,2,,
T2,1,FLD,B,N1,4,92.5,20,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,B,N1,5,94.5,27,1,1,,2,3,,,,,,,2,,2,3,,,,,,,3,2,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,B,N1,6,98.5,20,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,1,FLD,B,N1,7,99,13,2,1,,2,3,,,,,,,2,,1,4,,,,,,,3,3,2,3,,,,,2,,4,,1,4,,,,,,
T2,1,FLD,B,N1,8,96.5,23,2,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,3,2,3,,,,,2,
T2,1,FLD,B,N1,9,99.5,25,2,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,3,3,2,,,,,1,
T2,2,FLD,A,N1,1,88.5,10,2,1,1,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T2,2,FLD,A,N1,2,89,18,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T2,2,FLD,A,N1,3,88.6,23,3,1,3,3,2,,,,2,2,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,1,1,,
T2,2,FLD,A,N1,4,100,12,2,1,2,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,A,N1,5,102,23,6,1,3,2,3,,,2,2,2,,2,3,2,3,,,2,2,2,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,A,N1,6,91,11,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,A,N1,7,100.5,23,5,1,3,3,2,,,2,2,2,,2,3,1,4,,,2,2,2,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,A,N1,8,108.1,16,2,1,3,1,4,,,2,2,2,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,2,FLD,A,N1,9,101,16,2,1,3,3,2,,,2,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T2,2,FLD,B,N1,1,95,13,6,1,3,1,4,,,2,2,2,,2,3,1,4,,2,2,3,3,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,B,N1,2,93.5,20,5,1,3,1,4,,2,2,3,3,,2,3,2,3,,,3,3,3,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,2,FLD,B,N1,3,98,23,8,1,4,1,4,,3,3,3,3,,2,3,1,4,,,3,3,3,,3,,1,4,,,,,,,4,,1,4,,,,,,
T2,2,FLD,B,N1,4,95.4,12,3,1,3,2,3,,,3,3,3,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T2,2,FLD,B,N1,5,93.2,24,3,1,3,2,3,,,3,3,3,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,2,FLD,B,N1,6,103,11,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,2,FLD,B,N1,7,92.5,17,2,1,3,1,4,,2,2,3,3,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T2,2,FLD,B,N1,8,99.5,22,6,1,4,1,4,,2,2,3,3,,2,3,1,4,,2,2,3,3,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,2,FLD,B,N1,9,97,17,3,1,3,2,3,,,2,2,2,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,3,FLD,A,N1,1,95.5,16,0,1,,1,3,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,4,,,,,,
T2,3,FLD,A,N1,2,92.6,26,0,1,,0,4,,,,,,,2,,1,3,,,,,,,3,,2,4,,,,,,,4,,2,3,,,,,,
T2,3,FLD,A,N1,3,94.7,17,0,1,,2,2,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,3,1,,,,,,
T2,3,FLD,A,N1,4,85,13,0,1,,3,4,,,,,,,2,,0,2,,,,,,,3,,3,2,,,,,,,4,,2,3,,,,,,
T2,3,FLD,A,N1,5,92,19,0,1,,3,2,,,,,,,2,,3,3,,,,,,,3,,3,3,,,,,,,4,,2,4,,,,,,
T2,3,FLD,A,N1,6,96.5,18,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,2,,,,,,
T2,3,FLD,A,N1,7,99.6,13,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,1,3,,,,,,,4,,1,3,,,,,,
T2,3,FLD,A,N1,8,98.7,24,0,1,,2,3,,,,,,,2,,2,2,,,,,,,3,,2,3,,,,,,,4,,1,3,,,,,,
T2,3,FLD,A,N1,9,96.5,17,0,1,,2,3,,,,,,,2,,2,4,,,,,,,3,,2,3,,,,,,,4,,0,5,,,,,,
T2,3,FLD,B,N1,1,94.5,18,0,1,,2,2,,,,,,,2,,2,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T2,3,FLD,B,N1,2,92.3,30,0,1,,2,2,,,,,,,2,,1,3,,,,,,,3,,2,2,,,,,,,4,,2,3,,,,,,
T2,3,FLD,B,N1,3,96.5,13,0,1,,2,3,,,,,,,2,,3,4,,,,,,,3,,3,1,,,,,,,4,,2,2,,,,,,
T2,3,FLD,B,N1,4,89.7,15,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,2,3,,,,,,
T2,3,FLD,B,N1,5,89,10,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,1,3,,,,,,,4,,3,2,,,,,,
T2,3,FLD,B,N1,6,93,29,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,2,,,,,,,4,,2,3,,,,,,
T2,3,FLD,B,N1,7,98,18,0,1,,3,2,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,3,FLD,B,N1,8,91,24,0,1,,3,1,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,3,FLD,B,N1,9,96.3,16,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,4,,,,,,
T2,4,FLD,A,N1,1,95.5,14,0,1,,2,3,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,2,100,18,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,3,99.5,25,2,1,,2,3,,,,,,,2,,2,3,,,,,,,3,1,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,4,92.5,14,0,1,,2,3,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,5,95.5,17,1,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,1,2,3,,,,,,
T2,4,FLD,A,N1,6,94,26,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,7,90.5,12,1,1,,2,3,,,,,,,2,2,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,A,N1,8,97.3,20,2,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,2,2,3,,,,,,
T2,4,FLD,A,N1,9,92.2,19,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,3,2,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,1,82,19,1,1,1,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,2,83.5,14,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,3,92.5,17,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,4,86.5,19,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T2,4,FLD,B,N1,5,91,18,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,6,83.3,8,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,7,86.5,15,1,1,,2,3,,,,,,,2,,1,4,,,,,,,3,1,2,3,,,,,,,4,,2,3,,,,,,
T2,4,FLD,B,N1,8,85.5,7,1,1,,3,2,,,,,,,2,,4,1,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T2,4,FLD,B,N1,9,84.5,17,0,1,,2,3,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,1,FLD,A,N2,1,98.2,17,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,1,3,,,,,,,4,,2,3,,,,,,
T3,1,FLD,A,N2,2,88.5,23,0,1,,1,3,,,,,,,2,,1,3,,,,,,,3,,2,4,,,,,,,4,,2,3,,,,,,
T3,1,FLD,A,N2,3,93.9,27,1,1,1,1,3,,,,,,,2,,1,4,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T3,1,FLD,A,N2,4,98,16,0,1,,3,2,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,1,FLD,A,N2,5,96,36,1,1,,2,3,,3,,,,,2,,2,3,,,,,,,3,,3,2,,,,,,,4,,1,4,,,,,,
T3,1,FLD,A,N2,6,93.5,16,3,1,1,1,4,,,,,,,2,2,1,3,,,,,,,3,2,1,4,,,,,,,4,,2,3,,,,,,
T3,1,FLD,A,N2,7,117,19,5,1,2,2,3,,,,,,,2,1,2,3,,,,,,,3,2,2,3,,,,,,,4,1,2,3,,,,,,
T3,1,FLD,A,N2,8,98.2,17,3,1,2,2,3,,,,,,,2,2,2,3,,,,,,,3,1,2,3,,,,,,,4,,3,1,,,,,,
T3,1,FLD,A,N2,9,98.7,18,0,1,,2,2,,,,,,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,1,FLD,B,N2,1,87,22,0,1,,2,4,,,,,,,2,,1,5,,,,,,,3,,1,3,,,,,,,4,,1,4,,,,,,
T3,1,FLD,B,N2,2,85,14,0,1,,1,4,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,1,4,,,,,,
T3,1,FLD,B,N2,3,94.4,14,0,1,,2,3,,,,,,,2,,1,4,,,,,,,3,,1,3,,,,,,,4,,1,3,,,,,,
T3,1,FLD,B,N2,4,89.6,13,0,1,,2,3,,,,,,,2,,2,2,,,,,,,3,,2,3,,,,,,,4,,1,3,,,,,,
T3,1,FLD,B,N2,5,96.4,13,3,1,2,0,4,,,,,,,2,3,0,5,,,,,,,3,,2,4,,1,,,,,4,,1,3,,,,,,
T3,1,FLD,B,N2,6,86.4,13,0,1,,1,4,,,,,,,2,,1,3,,,,,,,3,,2,3,,,,,,,4,,3,2,,,,,,
T3,1,FLD,B,N2,7,97,17,0,1,,2,2,,,,,,,2,,1,4,,,,,,,3,,1,3,,,,,,,4,,0,4,,,,,,
T3,1,FLD,B,N2,8,100.4,12,0,1,,2,3,,,,,,,2,,3,2,,,,,,,3,,4,2,,,,,,,4,,2,2,,,,,,
T3,1,FLD,B,N2,9,99.6,14,4,1,3,0,4,,,,,,,2,3,0,4,,,,,,,3,3,0,3,,,,,,,4,3,0,3,,,,,,
T3,2,FLD,A,N2,1,97.4,23,4,1,3,2,3,,,3,3,3,,2,,2,3,,,,,,,3,,1,4,,,,,,,4,,1,4,,,,,,
T3,2,FLD,A,N2,2,102,21,0,1,,3,2,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,A,N2,3,100,17,5,1,3,3,2,,,,2,2,,2,2,3,2,,,,2,2,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,4,98.3,22,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,5,101.5,21,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,6,98,16,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,7,98.3,19,0,1,,3,2,,,,,,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,8,97.8,20,2,1,2,2,3,,,,2,2,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,3,2,,,,,,
T3,2,FLD,A,N2,9,101.2,19,0,1,,1,4,,,,,,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,1,106,15,4,1,3,3,2,,,3,3,3,,2,,3,2,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,2,99.5,27,4,1,3,2,3,,,3,3,3,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,3,103,24,7,1,3,3,2,,,3,3,3,,2,3,2,3,,,3,3,3,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,4,106.2,25,3,1,2,2,3,,,,2,2,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,5,99.4,30,9,1,3,1,4,,2,2,,3,,2,3,1,4,,3,3,3,3,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,6,102.5,14,2,1,3,2,3,,,3,3,3,,2,,2,3,,,,,,,3,,2,3,,,,,,,4,,2,3,,,,,,
T3,2,FLD,B,N2,7,96,25,6,1,2,3,2,,,2,2,2,,2,3,3,2,,,2,2,2,,3,,3,2,,,,,,,4,,3,2,,,,,,
T3,2,FLD,B,N2,8,95.5,19,3,1,3,3,2,,,3,3,3,,2,,3,2,,,,,,,3,,3,2,,,,,,,4,,2,3,,,,,,
