"DATE","REP","WMGT","NRTE","SMPL","HILL","NTIL","NTShB","NSHShB","TIL","GL","DL","ShBL1","ShBL2","ShBL3","ShBL4","ShBL5","ShBL6"
"","3","PDL","N1","B","7","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","7","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","7","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","8","16","7","3","1","2","2","0","0","","","",""
"","3","PDL","N1","B","8","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","8","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N1","B","8","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N1","B","9","16","16","3","1","3","2","0","0","0","","",""
"","3","PDL","N1","B","9","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N1","B","9","","","3","3","2","2","0","0","","","",""
"","3","PDL","N1","B","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","PDL","N2","A","1","12","7","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","1","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","1","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","1","","","3","4","2","2","0","0","","","",""
"","3","PDL","N2","A","2","15","8","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","2","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","2","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","2","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","3","15","9","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","3","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","3","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","3","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","4","23","15","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","4","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","4","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","4","","","3","4","2","2","0","0","","","",""
"","3","PDL","N2","A","5","19","10","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","5","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","5","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","5","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","6","18","11","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","6","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","6","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","A","6","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","7","15","7","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","7","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","7","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","7","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","8","19","8","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","8","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","A","8","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","8","","","3","4","3","2","0","0","0","","",""
"","3","PDL","N2","A","9","20","12","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","A","9","","","3","2","3","2","0","0","0","","",""
"","3","PDL","N2","A","9","","","3","3","3","2","0","0","0","","",""
"","3","PDL","N2","A","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","3","PDL","N2","B","1","25","19","3","1","2","2","0","0","","","",""
"","3","PDL","N2","B","1","","","1","2","3","3","0","0","0","","",""
"","3","PDL","N2","B","1","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","1","","","3","4","2","2","0","0","","","",""
"","3","PDL","N2","B","2","17","10","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","B","2","","","1","2","2","2","0","0","","","",""
"","3","PDL","N2","B","2","","","1","3","3","2","0","0","0","","",""
"","3","PDL","N2","B","2","","","3","4","2","3","0","0","","","",""
"","3","PDL","N2","B","3","18","7","1","1","2","2","0","0","","","",""
"","3","PDL","N2","B","3","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","3","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","B","3","","","3","4","3","3","0","0","0","","",""
"","3","PDL","N2","B","4","12","6","1","1","3","2","0","0","0","","",""
"","3","PDL","N2","B","4","","","1","2","2","2","0","0","","","",""
"","3","PDL","N2","B","4","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","B","4","","","1","4","3","2","0","0","0","","",""
"","3","PDL","N2","B","5","18","8","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","B","5","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","5","","","1","3","3","2","0","0","0","","",""
"","3","PDL","N2","B","5","","","1","4","2","3","0","0","0","","",""
"","3","PDL","N2","B","6","11","5","1","1","3","3","0","0","0","","",""
"","3","PDL","N2","B","6","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","6","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","B","6","","","1","4","2","2","0","0","","","",""
"","3","PDL","N2","B","7","16","6","3","1","2","3","0","0","","","",""
"","3","PDL","N2","B","7","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","7","","","1","3","2","2","0","0","","","",""
"","3","PDL","N2","B","7","","","1","4","2","2","0","0","","","",""
"","3","PDL","N2","B","8","17","10","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","B","8","","","1","2","3","2","0","0","0","","",""
"","3","PDL","N2","B","8","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","B","8","","","3","4","2","2","0","0","","","",""
"","3","PDL","N2","B","9","17","13","3","1","3","2","0","0","0","","",""
"","3","PDL","N2","B","9","","","3","2","2","2","0","0","","","",""
"","3","PDL","N2","B","9","","","3","3","2","2","0","0","","","",""
"","3","PDL","N2","B","9","","","1","4","3","2","0","0","0","","",""
"26-Apr-16","4","AWD","N1"," A","1","20","20","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," A","1","","","3","2","2","3","0","0","","","",""
"","4","AWD","N1"," A","1","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","1","","","3","4","3","2","0","0","0","","",""
"","4","AWD","N1"," A","2","22","22","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," A","2","","","3","2","2","2","0","0","","","",""
"","4","AWD","N1"," A","2","","","3","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","2","","","1","4","2","3","0","0","","","",""
"","4","AWD","N1"," A","3","20","20","1","1","2","1","0","0","","","",""
"","4","AWD","N1"," A","3","","","1","2","3","2","0","0","0","","",""
"","4","AWD","N1"," A","3","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","3","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","4","22","22","1","1","3","2","0","0","0","","",""
"","4","AWD","N1"," A","4","","","3","2","2","2","0","0","","","",""
"","4","AWD","N1"," A","4","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","4","","","3","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","5","15","15","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," A","5","","","1","2","2","1","0","","","","",""
"","4","AWD","N1"," A","5","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","5","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","6","19","19","1","1","3","2","0","0","0","","",""
"","4","AWD","N1"," A","6","","","1","2","2","1","0","","","","",""
"","4","AWD","N1"," A","6","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","6","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","7","24","24","3","1","3","1","0","0","0","","",""
"","4","AWD","N1"," A","7","","","1","2","2","1","0","","","","",""
"","4","AWD","N1"," A","7","","","3","3","2","2","0","0","","","",""
"","4","AWD","N1"," A","7","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","8","20","20","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," A","8","","","1","2","2","2","0","0","","","",""
"","4","AWD","N1"," A","8","","","1","3","2","3","0","0","0","","",""
"","4","AWD","N1"," A","8","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," A","9","20","20","3","1","2","1","0","","","","",""
"","4","AWD","N1"," A","9","","","1","2","3","2","0","0","0","","",""
"","4","AWD","N1"," A","9","","","3","3","2","3","0","0","0","","",""
"","4","AWD","N1"," A","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","4","AWD","N1"," B","1","24","21","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","1","","","3","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","1","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","1","","","3","4","3","2","0","0","","","",""
"","4","AWD","N1"," B","2","17","13","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","2","","","3","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","2","","","1","3","3","2","0","0","","","",""
"","4","AWD","N1"," B","2","","","1","4","2","2","0","0","","","",""
"","4","AWD","N1"," B","3","20","14","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","3","","","1","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","3","","","1","3","2","3","0","0","0","","",""
"","4","AWD","N1"," B","3","","","1","4","3","2","0","0","","","",""
"","4","AWD","N1"," B","4","26","18","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","4","","","1","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","4","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","4","","","3","4","2","2","0","0","","","",""
"","4","AWD","N1"," B","5","17","12","1","1","2","3","0","0","0","","",""
"","4","AWD","N1"," B","5","","","3","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","5","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","5","","","3","4","2","1","0","0","","","",""
"","4","AWD","N1"," B","6","19","18","1","1","3","2","0","0","","","",""
"","4","AWD","N1"," B","6","","","1","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","6","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","6","","","1","4","2","1","0","0","","","",""
"","4","AWD","N1"," B","7","20","20","3","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","7","","","1","2","2","1","0","0","","","",""
"","4","AWD","N1"," B","7","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","7","","","1","4","3","2","0","0","","","",""
"","4","AWD","N1"," B","8","23","18","1","1","2","2","0","0","","","",""
"","4","AWD","N1"," B","8","","","1","2","2","3","0","0","","","",""
"","4","AWD","N1"," B","8","","","1","3","2","2","0","0","","","",""
"","4","AWD","N1"," B","8","","","1","4","2","3","0","0","0","","",""
"","4","AWD","N1"," B","9","20","20","1","1","3","2","0","0","","","",""
"","4","AWD","N1"," B","9","","","1","2","2","2","0","0","","","",""
"","4","AWD","N1"," B","9","","","1","3","2","1","0","0","","","",""
"","4","AWD","N1"," B","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","4","AWD","N2","A","1","17","17","1","1","2","2","0","0","","","",""
"","4","AWD","N2","A","1","","","1","2","2","3","0","0","","","",""
"","4","AWD","N2","A","1","","","1","3","3","2","0","0","0","","",""
"","4","AWD","N2","A","1","","","1","4","2","2","0","0","","","",""
"","4","AWD","N2","A","2","23","23","1","1","2","1","0","0","","","",""
"","4","AWD","N2","A","2","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","A","2","","","1","3","2","2","0","0","","","",""
"","4","AWD","N2","A","2","","","3","4","2","2","0","0","","","",""
"","4","AWD","N2","A","3","17","17","3","1","2","3","0","0","","","",""
"","4","AWD","N2","A","3","","","1","2","3","2","0","0","0","","",""
"","4","AWD","N2","A","3","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","A","3","","","1","4","2","2","0","0","","","",""
"","4","AWD","N2","A","4","23","23","3","1","2","2","0","0","","","",""
"","4","AWD","N2","A","4","","","1","2","2","2","0","0","","","",""
"","4","AWD","N2","A","4","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","A","4","","","1","4","2","2","0","0","","","",""
"","4","AWD","N2","A","5","24","14","1","1","2","2","0","0","","","",""
"","4","AWD","N2","A","5","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","A","5","","","1","3","2","2","0","0","","","",""
"","4","AWD","N2","A","5","","","3","4","2","2","0","0","","","",""
"","4","AWD","N2","A","6","26","26","3","1","2","3","0","0","","","",""
"","4","AWD","N2","A","6","","","3","2","2","1","0","0","","","",""
"","4","AWD","N2","A","6","","","3","3","3","2","0","0","0","","",""
"","4","AWD","N2","A","6","","","3","4","3","2","0","0","0","","",""
"","4","AWD","N2","A","7","23","23","1","1","2","2","0","0","","","",""
"","4","AWD","N2","A","7","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","A","7","","","1","3","2","2","0","0","","","",""
"","4","AWD","N2","A","7","","","3","4","2","2","0","0","","","",""
"","4","AWD","N2","A","8","20","20","3","1","2","2","0","0","","","",""
"","4","AWD","N2","A","8","","","1","2","2","2","0","0","","","",""
"","4","AWD","N2","A","8","","","3","3","2","1","0","0","","","",""
"","4","AWD","N2","A","8","","","1","4","2","2","0","0","","","",""
"","4","AWD","N2","A","9","17","17","3","1","2","1","0","0","","","",""
"","4","AWD","N2","A","9","","","1","2","2","1","0","0","","","",""
"","4","AWD","N2","A","9","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","A","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","4","AWD","N2","B","1","14","14","3","1","2","2","0","0","","","",""
"","4","AWD","N2","B","1","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","1","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","B","1","","","3","4","2","1","0","0","","","",""
"","4","AWD","N2","B","2","22","22","3","1","2","2","0","0","","","",""
"","4","AWD","N2","B","2","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","2","","","3","3","2","3","0","0","","","",""
"","4","AWD","N2","B","2","","","3","4","2","2","0","0","","","",""
"","4","AWD","N2","B","3","19","19","1","1","2","2","0","0","","","",""
"","4","AWD","N2","B","3","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","3","","","1","3","2","2","0","0","","","",""
"","4","AWD","N2","B","3","","","3","4","3","2","0","0","","","",""
"","4","AWD","N2","B","4","25","25","4","1","2","2","0","0","","","",""
"","4","AWD","N2","B","4","","","3","2","3","3","0","0","0","","",""
"","4","AWD","N2","B","4","","","1","3","2","2","0","0","","","",""
"","4","AWD","N2","B","4","","","3","4","2","2","0","0","","","",""
"","4","AWD","N2","B","5","15","15","3","1","3","2","0","0","0","","",""
"","4","AWD","N2","B","5","","","4","2","2","1","0","0","","","",""
"","4","AWD","N2","B","5","","","3","3","3","2","0","0","0","","",""
"","4","AWD","N2","B","5","","","4","4","2","2","0","0","","","",""
"","4","AWD","N2","B","6","23","23","1","1","2","2","0","0","","","",""
"","4","AWD","N2","B","6","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","6","","","1","3","3","2","0","0","0","","",""
"","4","AWD","N2","B","6","","","3","4","3","2","0","0","0","","",""
"","4","AWD","N2","B","7","23","23","4","1","2","2","0","0","","","",""
"","4","AWD","N2","B","7","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","7","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","B","7","","","4","4","2","2","0","0","","","",""
"","4","AWD","N2","B","8","21","21","3","1","2","1","0","0","","","",""
"","4","AWD","N2","B","8","","","3","2","2","2","0","0","","","",""
"","4","AWD","N2","B","8","","","4","3","2","2","0","0","","","",""
"","4","AWD","N2","B","8","","","4","4","2","2","0","0","","","",""
"","4","AWD","N2","B","9","16","16","3","1","2","2","0","0","","","",""
"","4","AWD","N2","B","9","","","3","2","2","1","0","0","","","",""
"","4","AWD","N2","B","9","","","3","3","2","2","0","0","","","",""
"","4","AWD","N2","B","9","","","3","4","2","2","0","0","","","",""
"26-Apr-16","4","PDL","N1","A","1","24","24","1","1","2","2","0","0","","","",""
"","4","PDL","N1","A","1","","","3","2","2","2","0","0","","","",""
"","4","PDL","N1","A","1","","","1","3","2","2","0","0","","","",""
"","4","PDL","N1","A","1","","","3","4","3","2","0","0","0","","",""
"","4","PDL","N1","A","2","16","16","3","1","2","3","0","0","","","",""
"","4","PDL","N1","A","2","","","1","2","2","2","0","0","","","",""
"","4","PDL","N1","A","2","","","1","3","2","2","0","0","","","",""
"","4","PDL","N1","A","2","","","3","4","2","2","0","0","","","",""
"","4","PDL","N1","A","3","15","15","1","1","2","1","0","0","","","",""
"","4","PDL","N1","A","3","","","1","2","2","2","0","0","","","",""
"","4","PDL","N1","A","3","","","3","3","2","1","0","0","","","",""
"","4","PDL","N1","A","3","","","3","4","2","2","0","0","","","",""
"","4","PDL","N1","A","4","18","18","1","1","3","3","0","0","0","","",""
"","4","PDL","N1","A","4","","","3","2","3","3","0","0","0","","",""
"","4","PDL","N1","A","4","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","A","4","","","1","4","2","2","0","0","","","",""
"","4","PDL","N1","A","5","22","22","3","1","2","1","0","","","","",""
"","4","PDL","N1","A","5","","","1","2","2","1","0","","","","",""
"","4","PDL","N1","A","5","","","3","3","3","2","0","0","0","","",""
"","4","PDL","N1","A","5","","","1","4","2","2","0","0","","","",""
"","4","PDL","N1","A","6","17","17","3","1","3","3","0","0","0","","",""
"","4","PDL","N1","A","6","","","1","2","3","2","0","0","0","","",""
"","4","PDL","N1","A","6","","","1","3","2","1","0","","","","",""
"","4","PDL","N1","A","6","","","3","4","2","1","0","","","","",""
"","4","PDL","N1","A","7","23","23","3","1","3","2","0","0","0","","",""
"","4","PDL","N1","A","7","","","1","2","2","3","0","0","","","",""
"","4","PDL","N1","A","7","","","3","3","2","3","0","0","","","",""
"","4","PDL","N1","A","7","","","1","4","3","2","0","0","0","","",""
"","4","PDL","N1","A","8","21","21","3","1","2","2","0","0","","","",""
"","4","PDL","N1","A","8","","","3","2","3","2","0","0","0","","",""
"","4","PDL","N1","A","8","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","A","8","","","3","4","2","3","0","0","","","",""
"","4","PDL","N1","A","9","20","20","3","1","3","2","0","0","0","","",""
"","4","PDL","N1","A","9","","","3","2","2","2","0","0","","","",""
"","4","PDL","N1","A","9","","","3","3","2","1","0","","","","",""
"","4","PDL","N1","A","9","","","3","4","3","2","0","0","0","","",""
"26-Apr-16","4","PDL","N1","B","1","22","22","3","1","2","3","0","0","","","",""
"","4","PDL","N1","B","1","","","3","2","3","3","0","0","0","","",""
"","4","PDL","N1","B","1","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","B","1","","","3","4","3","2","0","0","0","","",""
"","4","PDL","N1","B","2","22","22","3","1","3","2","0","0","0","","",""
"","4","PDL","N1","B","2","","","3","2","3","2","0","0","0","","",""
"","4","PDL","N1","B","2","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","B","2","","","3","4","2","3","0","0","","","",""
"","4","PDL","N1","B","3","26","26","1","1","2","2","0","0","","","",""
"","4","PDL","N1","B","3","","","3","2","2","3","0","0","","","",""
"","4","PDL","N1","B","3","","","3","3","3","2","0","0","0","","",""
"","4","PDL","N1","B","3","","","1","4","2","2","0","0","","","",""
"","4","PDL","N1","B","4","27","27","3","1","3","2","0","0","0","","",""
"","4","PDL","N1","B","4","","","1","2","3","2","0","0","0","","",""
"","4","PDL","N1","B","4","","","1","3","2","2","0","0","","","",""
"","4","PDL","N1","B","4","","","3","4","3","2","0","0","0","","",""
"","4","PDL","N1","B","5","22","22","1","1","2","2","0","0","","","",""
"","4","PDL","N1","B","5","","","3","2","2","3","0","0","","","",""
"","4","PDL","N1","B","5","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","B","5","","","1","4","2","2","0","0","","","",""
"","4","PDL","N1","B","6","22","22","3","1","2","2","0","0","","","",""
"","4","PDL","N1","B","6","","","1","2","2","2","0","0","","","",""
"","4","PDL","N1","B","6","","","3","3","2","2","0","0","","","",""
"","4","PDL","N1","B","6","","","1","4","3","2","0","0","0","","",""
"","4","PDL","N1","B","7","17","17","4","1","2","2","0","0","","","",""
"","4","PDL","N1","B","7","","","3","2","2","2","0","0","","","",""
"","4","PDL","N1","B","7","","","4","3","2","2","0","0","","","",""
"","4","PDL","N1","B","7","","","3","4","3","2","0","0","0","","",""
"","4","PDL","N1","B","8","20","20","3","1","2","2","0","0","","","",""
"","4","PDL","N1","B","8","","","1","2","2","3","0","0","","","",""
"","4","PDL","N1","B","8","","","3","3","3","2","0","0","0","","",""
"","4","PDL","N1","B","8","","","1","4","2","1","0","0","","","",""
"","4","PDL","N1","B","9","21","21","3","1","2","3","0","0","","","",""
"","4","PDL","N1","B","9","","","3","2","3","1","0","0","0","","",""
"","4","PDL","N1","B","9","","","1","3","2","2","0","0","","","",""
"","4","PDL","N1","B","9","","","1","4","2","2","0","0","","","",""
"26-Apr-16","4","PDL","N2","A","1","21","19","1","1","2","2","0","0","","","",""
"","4","PDL","N2","A","1","","","1","2","2","1","0","0","","","",""
"","4","PDL","N2","A","1","","","1","3","2","2","0","0","","","",""
"","4","PDL","N2","A","1","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","A","2","28","28","3","1","2","2","0","0","","","",""
"","4","PDL","N2","A","2","","","3","2","2","1","0","0","","","",""
"","4","PDL","N2","A","2","","","1","3","3","3","0","0","0","","",""
"","4","PDL","N2","A","2","","","3","4","2","2","0","0","","","",""
"","4","PDL","N2","A","3","21","21","1","1","2","2","0","0","","","",""
"","4","PDL","N2","A","3","","","3","2","3","2","0","0","0","","",""
"","4","PDL","N2","A","3","","","1","3","2","3","0","0","","","",""
"","4","PDL","N2","A","3","","","3","4","3","1","0","0","0","","",""
"","4","PDL","N2","A","4","27","27","1","1","2","2","0","0","","","",""
"","4","PDL","N2","A","4","","","1","2","2","3","0","0","","","",""
"","4","PDL","N2","A","4","","","1","3","2","2","0","0","","","",""
"","4","PDL","N2","A","4","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","A","5","21","21","1","1","2","2","0","0","","","",""
"","4","PDL","N2","A","5","","","1","2","3","2","0","0","0","","",""
"","4","PDL","N2","A","5","","","1","3","2","3","0","0","","","",""
"","4","PDL","N2","A","5","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","A","6","28","28","1","1","2","2","0","0","","","",""
"","4","PDL","N2","A","6","","","1","2","3","1","0","0","0","","",""
"","4","PDL","N2","A","6","","","1","3","2","3","0","0","","","",""
"","4","PDL","N2","A","6","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","A","7","19","19","3","1","2","2","0","0","","","",""
"","4","PDL","N2","A","7","","","1","2","2","2","0","0","","","",""
"","4","PDL","N2","A","7","","","3","3","2","2","0","0","","","",""
"","4","PDL","N2","A","7","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","A","8","22","22","4","1","2","2","0","0","","","",""
"","4","PDL","N2","A","8","","","3","2","2","2","0","0","","","",""
"","4","PDL","N2","A","8","","","1","3","2","3","0","0","","","",""
"","4","PDL","N2","A","8","","","4","4","2","2","0","0","","","",""
"","4","PDL","N2","A","9","29","29","4","1","3","1","0","0","0","","",""
"","4","PDL","N2","A","9","","","3","2","3","1","0","0","0","","",""
"","4","PDL","N2","A","9","","","3","3","2","2","0","0","","","",""
"","4","PDL","N2","A","9","","","3","4","2","1","0","0","","","",""
"26-Apr-16","4","PDL","N2","B","1","20","16","3","1","2","1","0","0","","","",""
"","4","PDL","N2","B","1","","","3","2","3","2","0","0","0","","",""
"","4","PDL","N2","B","1","","","3","3","2","2","0","0","","","",""
"","4","PDL","N2","B","1","","","3","4","2","2","0","0","","","",""
"","4","PDL","N2","B","2","21","20","3","1","2","1","0","0","","","",""
"","4","PDL","N2","B","2","","","3","2","2","3","0","0","","","",""
"","4","PDL","N2","B","2","","","3","3","2","3","0","0","","","",""
"","4","PDL","N2","B","2","","","3","4","3","3","0","0","0","","",""
"","4","PDL","N2","B","3","29","19","1","1","2","2","0","0","","","",""
"","4","PDL","N2","B","3","","","1","2","2","2","0","0","","","",""
"","4","PDL","N2","B","3","","","1","3","2","2","0","0","","","",""
"","4","PDL","N2","B","3","","","1","4","2","1","0","0","","","",""
"","4","PDL","N2","B","4","21","21","1","1","2","1","0","0","","","",""
"","4","PDL","N2","B","4","","","1","2","3","2","0","0","0","","",""
"","4","PDL","N2","B","4","","","1","3","2","3","0","0","","","",""
"","4","PDL","N2","B","4","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","B","5","25","25","3","1","2","2","0","0","","","",""
"","4","PDL","N2","B","5","","","1","2","2","3","0","0","","","",""
"","4","PDL","N2","B","5","","","3","3","2","2","0","0","","","",""
"","4","PDL","N2","B","5","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","B","6","28","18","1","1","2","2","0","0","","","",""
"","4","PDL","N2","B","6","","","1","2","2","1","0","0","","","",""
"","4","PDL","N2","B","6","","","1","3","2","2","0","0","","","",""
"","4","PDL","N2","B","6","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","B","7","22","22","1","1","2","2","0","0","","","",""
"","4","PDL","N2","B","7","","","1","2","2","2","0","0","","","",""
"","4","PDL","N2","B","7","","","1","3","2","2","0","0","","","",""
"","4","PDL","N2","B","7","","","1","4","2","2","0","0","","","",""
"","4","PDL","N2","B","8","19","19","3","1","2","3","0","0","","","",""
"","4","PDL","N2","B","8","","","3","2","2","3","0","0","","","",""
"","4","PDL","N2","B","8","","","3","3","2","2","0","0","","","",""
"","4","PDL","N2","B","8","","","3","4","2","2","0","0","","","",""
"","4","PDL","N2","B","9","29","29","3","1","2","1","0","0","","","",""
"","4","PDL","N2","B","9","","","4","2","2","2","0","0","","","",""
"","4","PDL","N2","B","9","","","4","3","2","2","0","0","","","",""
"","4","PDL","N2","B","9","","","3","4","2","2","0","0","","","",""
