DATE,REP,WMGT,NRTE,SMPL,HILL,NTIL,NTShB,NSHShB,TIL,GL,DL,ShBL1,ShBL2,ShBL3,ShBL4,ShBL5,ShBL6
,3,PDL,N1,B,9,,,1,3,5,1,1,0,0,0,0,
,3,PDL,N1,B,9,,,1,4,5,1,1,1,0,0,0,
29-Mar-16,3,PDL,N2,A,1,17,17,3,1,5,1,3,1,1,0,0,
,3,PDL,N2,A,1,,,3,2,4,2,3,1,1,0,,
,3,PDL,N2,A,1,,,3,3,4,2,2,1,0,0,,
,3,PDL,N2,A,1,,,3,4,5,1,1,0,0,0,0,
,3,PDL,N2,A,2,27,25,3,1,4,2,3,1,0,0,,
,3,PDL,N2,A,2,,,3,2,4,2,2,0,0,0,,
,3,PDL,N2,A,2,,,3,3,4,2,3,1,1,0,,
,3,PDL,N2,A,2,,,3,4,5,1,1,0,0,0,0,
,3,PDL,N2,A,3,20,19,3,1,5,1,1,0,0,0,0,
,3,PDL,N2,A,3,,,3,2,5,1,1,0,0,0,0,
,3,PDL,N2,A,3,,,3,3,4,2,3,2,1,0,,
,3,PDL,N2,A,3,,,3,4,5,1,1,1,0,0,0,
,3,PDL,N2,A,4,25,23,3,1,5,1,1,1,0,0,0,
,3,PDL,N2,A,4,,,3,2,5,1,1,1,0,0,0,
,3,PDL,N2,A,4,,,3,3,5,1,1,1,0,0,0,
,3,PDL,N2,A,4,,,3,4,4,2,3,1,1,0,,
,3,PDL,N2,A,5,18,18,3,1,4,2,3,1,0,0,,
,3,PDL,N2,A,5,,,3,2,4,2,2,1,0,0,,
,3,PDL,N2,A,5,,,3,3,4,2,2,1,0,0,,
,3,PDL,N2,A,5,,,3,4,4,2,1,1,0,0,,
,3,PDL,N2,A,6,28,28,3,1,5,1,1,1,0,0,0,
,3,PDL,N2,A,6,,,3,2,4,2,3,1,1,0,,
,3,PDL,N2,A,6,,,3,3,4,2,2,1,0,0,,
,3,PDL,N2,A,6,,,3,4,4,2,2,1,0,0,,
,3,PDL,N2,A,7,17,17,3,1,4,2,3,1,1,0,,
,3,PDL,N2,A,7,,,3,2,4,2,2,1,0,0,,
,3,PDL,N2,A,7,,,3,3,5,1,1,0,0,0,0,
,3,PDL,N2,A,7,,,3,4,5,1,1,0,0,0,0,
,3,PDL,N2,A,8,25,25,3,1,4,2,3,1,0,0,,
,3,PDL,N2,A,8,,,3,2,4,2,2,1,0,0,,
,3,PDL,N2,A,8,,,3,3,4,2,1,0,0,0,,
,3,PDL,N2,A,8,,,3,4,5,1,1,0,0,0,0,
,3,PDL,N2,A,9,21,20,3,1,4,2,3,1,1,0,,
,3,PDL,N2,A,9,,,3,2,4,2,2,2,0,0,,
,3,PDL,N2,A,9,,,3,3,4,2,3,2,1,0,,
,3,PDL,N2,A,9,,,3,4,4,2,2,1,0,0,,
29-Mar-16,3,PDL,N2,B,1,27,27,3,1,5,1,2,1,0,0,0,
,3,PDL,N2,B,1,,,3,2,5,1,2,1,0,0,0,
,3,PDL,N2,B,1,,,3,3,5,1,2,1,0,0,0,
,3,PDL,N2,B,1,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,2,19,19,3,1,5,1,1,1,0,0,0,
,3,PDL,N2,B,2,,,3,2,5,1,2,1,0,0,0,
,3,PDL,N2,B,2,,,3,3,5,1,2,0,0,0,0,
,3,PDL,N2,B,2,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,3,20,18,3,1,5,1,1,0,0,0,0,
,3,PDL,N2,B,3,,,3,2,5,1,1,0,0,0,0,
,3,PDL,N2,B,3,,,3,3,5,1,1,0,0,0,0,
,3,PDL,N2,B,3,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,4,14,14,3,1,5,1,2,2,0,0,0,
,3,PDL,N2,B,4,,,3,2,5,1,2,1,0,0,0,
,3,PDL,N2,B,4,,,3,3,5,1,2,1,0,0,0,
,3,PDL,N2,B,4,,,3,4,5,1,1,1,0,0,0,
,3,PDL,N2,B,5,22,20,3,1,5,1,1,1,0,0,0,
,3,PDL,N2,B,5,,,3,2,5,1,2,1,0,0,0,
,3,PDL,N2,B,5,,,3,3,5,1,2,1,0,0,0,
,3,PDL,N2,B,5,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,6,15,15,3,1,5,1,2,0,0,0,0,
,3,PDL,N2,B,6,,,3,2,5,1,1,0,0,0,0,
,3,PDL,N2,B,6,,,3,3,5,1,1,0,0,0,0,
,3,PDL,N2,B,6,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,7,18,18,3,1,5,1,2,1,0,0,0,
,3,PDL,N2,B,7,,,3,2,4,2,2,1,0,0,,
,3,PDL,N2,B,7,,,3,3,5,1,2,0,0,0,0,
,3,PDL,N2,B,7,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,8,21,21,3,1,4,2,2,1,0,0,,
,3,PDL,N2,B,8,,,3,2,4,2,2,0,0,0,,
,3,PDL,N2,B,8,,,3,3,5,1,2,1,0,0,0,
,3,PDL,N2,B,8,,,3,4,5,1,2,1,0,0,0,
,3,PDL,N2,B,9,24,24,3,1,5,1,2,1,0,0,0,
,3,PDL,N2,B,9,,,3,2,4,2,2,1,0,0,,
,3,PDL,N2,B,9,,,3,3,4,2,2,1,0,0,,
,3,PDL,N2,B,9,,,3,4,4,2,2,1,0,0,,
29-Mar-16,4,AWD,N1, A,1,10,7,3,1,4,1,1,0,0,0,,
,4,AWD,N1, A,1,,,3,2,4,1,1,0,0,0,,
,4,AWD,N1, A,1,,,1,3,5,0,0,0,0,0,0,
,4,AWD,N1, A,1,,,1,4,5,0,0,0,0,0,0,
,4,AWD,N1, A,2,26,20,1,1,5,0,0,1,0,0,0,
,4,AWD,N1, A,2,,,1,2,5,0,0,1,1,0,0,
,4,AWD,N1, A,2,,,1,3,5,0,0,1,1,0,0,
,4,AWD,N1, A,2,,,1,4,4,1,1,0,0,0,,
,4,AWD,N1, A,3,21,17,1,1,5,0,0,1,0,0,0,
,4,AWD,N1, A,3,,,3,2,4,1,2,1,0,0,,
,4,AWD,N1, A,3,,,1,3,4,1,1,0,0,0,,
,4,AWD,N1, A,3,,,1,4,5,0,0,0,1,0,0,
,4,AWD,N1, A,4,23,17,1,1,5,0,0,0,0,0,0,
,4,AWD,N1, A,4,,,3,2,4,1,0,1,0,0,,
,4,AWD,N1, A,4,,,1,3,5,0,0,0,0,0,0,
,4,AWD,N1, A,4,,,1,4,5,0,0,1,1,0,0,
,4,AWD,N1, A,5,17,11,1,1,4,1,0,1,0,0,,
,4,AWD,N1, A,5,,,1,2,5,0,0,1,0,0,0,
,4,AWD,N1, A,5,,,1,3,5,0,0,1,0,0,0,
,4,AWD,N1, A,5,,,3,4,4,1,2,1,0,0,,
,4,AWD,N1, A,6,18,11,1,1,5,0,0,0,0,0,0,
,4,AWD,N1, A,6,,,3,2,4,1,1,1,0,0,,
,4,AWD,N1, A,6,,,1,3,4,1,1,1,0,0,,
,4,AWD,N1, A,6,,,1,4,4,1,1,0,0,0,,
,4,AWD,N1, A,7,24,17,1,1,4,1,1,0,0,0,,
,4,AWD,N1, A,7,,,3,2,4,1,2,1,0,0,,
,4,AWD,N1, A,7,,,1,3,5,0,1,1,0,0,0,
,4,AWD,N1, A,7,,,1,4,4,1,1,1,0,0,,
,4,AWD,N1, A,8,10,10,3,1,4,1,1,1,0,0,,
,4,AWD,N1, A,8,,,3,2,4,1,1,1,1,0,,
,4,AWD,N1, A,8,,,1,3,4,1,2,1,0,0,,
,4,AWD,N1, A,8,,,1,4,5,0,0,0,0,0,0,
,4,AWD,N1, A,9,20,15,1,1,5,0,0,1,1,0,0,
,4,AWD,N1, A,9,,,1,2,4,0,0,1,0,0,,
,4,AWD,N1, A,9,,,1,3,5,0,0,0,0,0,0,
,4,AWD,N1, A,9,,,1,4,4,1,0,1,1,0,,
29-Mar-16,4,AWD,N1, B,1,19,14,3,1,5,,0,0,0,0,0,
,4,AWD,N1, B,1,,,1,2,5,,0,1,1,0,0,
,4,AWD,N1, B,1,,,1,3,4,1,1,0,0,0,,
,4,AWD,N1, B,1,,,1,4,5,,0,0,0,0,0,
,4,AWD,N1, B,2,18,11,1,1,5,,0,1,0,0,0,
,4,AWD,N1, B,2,,,3,2,4,1,2,1,1,0,,
,4,AWD,N1, B,2,,,1,3,4,1,2,1,1,0,,
,4,AWD,N1, B,2,,,1,4,5,,0,0,0,0,0,
,4,AWD,N1, B,3,19,19,1,1,5,,0,1,0,0,0,
,4,AWD,N1, B,3,,,1,2,4,1,2,1,0,0,,
,4,AWD,N1, B,3,,,1,3,5,,0,0,0,0,0,
,4,AWD,N1, B,3,,,1,4,5,,0,1,1,0,0,
,4,AWD,N1, B,4,24,16,3,1,4,1,1,1,0,0,,
,4,AWD,N1, B,4,,,3,2,4,1,1,1,1,0,,
,4,AWD,N1, B,4,,,1,3,5,,0,1,0,0,0,
,4,AWD,N1, B,4,,,1,4,4,1,1,0,0,0,,
,4,AWD,N1, B,5,17,17,1,1,5,,0,0,1,0,0,
,4,AWD,N1, B,5,,,1,2,4,1,1,1,0,0,,
,4,AWD,N1, B,5,,,1,3,5,,0,1,0,0,0,
,4,AWD,N1, B,5,,,1,4,4,1,1,1,0,0,,
,4,AWD,N1, B,6,20,20,3,1,4,1,2,0,0,0,,
,4,AWD,N1, B,6,,,1,2,5,,0,1,0,0,0,
,4,AWD,N1, B,6,,,3,3,4,1,1,0,0,0,,
,4,AWD,N1, B,6,,,3,4,5,,0,1,0,0,0,
,4,AWD,N1, B,7,25,19,1,1,5,,0,0,0,0,0,
,4,AWD,N1, B,7,,,1,2,5,,0,1,0,0,0,
,4,AWD,N1, B,7,,,1,3,4,,0,0,1,0,,
,4,AWD,N1, B,7,,,1,4,4,1,1,0,1,0,,
,4,AWD,N1, B,8,22,21,3,1,5,,0,1,0,0,0,
,4,AWD,N1, B,8,,,1,2,4,1,1,1,0,0,,
,4,AWD,N1, B,8,,,1,3,4,1,1,0,1,0,,
,4,AWD,N1, B,8,,,3,4,4,1,1,0,0,0,,
,4,AWD,N1, B,9,19,19,1,1,4,1,0,1,0,0,,
,4,AWD,N1, B,9,,,1,2,5,,0,1,1,0,0,
,4,AWD,N1, B,9,,,3,3,4,1,1,0,0,0,,
,4,AWD,N1, B,9,,,1,4,5,,0,1,0,0,0,
29-Mar-16,4,AWD,N2,A,1,19,14,1,1,5,,0,0,0,0,0,
,4,AWD,N2,A,1,,,1,2,4,1,0,1,0,0,,
,4,AWD,N2,A,1,,,1,3,5,,0,1,0,0,0,
,4,AWD,N2,A,1,,,1,4,4,1,1,0,0,0,,
,4,AWD,N2,A,2,24,11,1,1,4,1,1,0,0,0,,
,4,AWD,N2,A,2,,,3,2,4,1,1,0,0,0,,
,4,AWD,N2,A,2,,,1,3,5,,0,1,1,0,0,
,4,AWD,N2,A,2,,,1,4,4,1,2,1,1,0,,
,4,AWD,N2,A,3,20,17,1,1,4,1,1,0,0,0,,
,4,AWD,N2,A,3,,,1,2,4,1,1,1,0,0,,
,4,AWD,N2,A,3,,,3,3,4,1,1,1,0,0,,
,4,AWD,N2,A,3,,,1,4,4,1,2,0,0,0,,
,4,AWD,N2,A,4,28,16,1,1,4,1,1,0,0,0,,
,4,AWD,N2,A,4,,,1,2,4,1,1,0,0,0,,
,4,AWD,N2,A,4,,,1,3,5,,0,0,0,0,0,
,4,AWD,N2,A,4,,,1,4,5,,0,0,0,0,0,
,4,AWD,N2,A,5,27,20,1,1,4,1,2,0,0,0,,
,4,AWD,N2,A,5,,,3,2,4,1,1,0,0,0,,
,4,AWD,N2,A,5,,,1,3,4,1,1,1,0,0,,
,4,AWD,N2,A,5,,,1,4,4,1,1,1,0,0,,
,4,AWD,N2,A,6,26,19,1,1,5,,0,0,0,0,0,
,4,AWD,N2,A,6,,,1,2,4,1,1,0,0,0,,
,4,AWD,N2,A,6,,,1,3,5,4,0,0,0,0,0,
,4,AWD,N2,A,6,,,3,4,4,1,2,1,0,0,,
,4,AWD,N2,A,7,23,18,1,1,5,,0,0,0,0,0,
,4,AWD,N2,A,7,,,1,2,4,1,1,1,0,0,,
,4,AWD,N2,A,7,,,1,3,4,1,1,1,0,0,,
,4,AWD,N2,A,7,,,1,4,4,1,0,1,1,0,,
,4,AWD,N2,A,8,20,15,1,1,4,1,1,0,0,0,,
,4,AWD,N2,A,8,,,1,2,5,,0,1,0,0,0,
,4,AWD,N2,A,8,,,1,3,5,,0,1,0,0,0,
,4,AWD,N2,A,8,,,1,4,4,1,1,2,0,0,,
,4,AWD,N2,A,9,17,15,3,1,4,1,2,1,0,0,,
,4,AWD,N2,A,9,,,1,2,4,1,2,1,0,0,,
,4,AWD,N2,A,9,,,3,3,4,1,1,0,1,0,,
,4,AWD,N2,A,9,,,3,4,4,1,1,1,0,0,,
29-Mar-16,4,AWD,N2,B,1,19,19,1,1,5,,0,1,1,0,0,
,4,AWD,N2,B,1,,,3,2,5,,0,1,0,0,0,
,4,AWD,N2,B,1,,,1,3,5,,0,1,1,0,0,
,4,AWD,N2,B,1,,,1,4,5,,0,1,1,0,0,
,4,AWD,N2,B,2,28,28,3,1,4,1,0,2,1,0,,
,4,AWD,N2,B,2,,,3,2,4,1,0,1,1,0,,
,4,AWD,N2,B,2,,,3,3,4,1,0,1,0,0,,
,4,AWD,N2,B,2,,,1,4,4,1,1,1,0,0,,
,4,AWD,N2,B,3,20,16,1,1,4,1,0,0,1,0,,
,4,AWD,N2,B,3,,,3,2,4,1,0,2,1,0,,
,4,AWD,N2,B,3,,,1,3,5,,0,1,0,0,0,
,4,AWD,N2,B,3,,,3,4,4,1,1,1,0,0,,
,4,AWD,N2,B,4,26,20,1,1,5,,0,0,1,0,0,
,4,AWD,N2,B,4,,,1,2,5,,0,0,1,0,0,
,4,AWD,N2,B,4,,,1,3,4,,0,0,1,0,,
,4,AWD,N2,B,4,,,1,4,5,,0,0,0,0,0,
,4,AWD,N2,B,5,15,15,1,1,4,1,0,0,1,0,,
,4,AWD,N2,B,5,,,3,2,4,1,0,1,1,0,,
,4,AWD,N2,B,5,,,3,3,5,,0,1,1,0,0,
,4,AWD,N2,B,5,,,1,4,5,,0,1,0,0,0,
,4,AWD,N2,B,6,26,24,3,1,4,1,0,1,1,0,,
,4,AWD,N2,B,6,,,3,2,5,1,0,1,0,0,1,
,4,AWD,N2,B,6,,,1,3,5,,0,0,0,0,0,
,4,AWD,N2,B,6,,,1,4,5,,0,0,0,0,0,
,4,AWD,N2,B,7,25,21,1,1,4,1,0,1,0,0,,
,4,AWD,N2,B,7,,,1,2,5,,0,1,0,0,0,
,4,AWD,N2,B,7,,,1,3,5,,0,0,0,0,0,
,4,AWD,N2,B,7,,,1,4,5,,0,0,0,0,,
,4,AWD,N2,B,8,21,19,1,1,4,1,1,0,0,0,,
,4,AWD,N2,B,8,,,3,2,4,1,1,1,0,0,,
,4,AWD,N2,B,8,,,1,3,4,1,1,0,0,0,,
,4,AWD,N2,B,8,,,3,4,5,,0,1,0,0,0,
,4,AWD,N2,B,9,18,15,3,1,5,,0,0,0,0,0,
,4,AWD,N2,B,9,,,3,2,4,1,1,1,0,0,,
,4,AWD,N2,B,9,,,1,3,5,,0,1,0,0,0,
,4,AWD,N2,B,9,,,1,4,4,1,0,2,0,0,,
29-Mar-16,4,PDL,N1,A,1,23,21,3,1,5,1,0,0,0,0,0,
,4,PDL,N1,A,1,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N1,A,1,,,3,3,5,1,0,0,0,0,0,
,4,PDL,N1,A,1,,,1,4,5,,0,0,0,0,0,
,4,PDL,N1,A,2,22,22,0,1,5,1,3,3,0,1,0,
,4,PDL,N1,A,2,,,3,2,5,,0,0,0,0,0,
,4,PDL,N1,A,2,,,1,3,4,1,1,0,0,1,,
,4,PDL,N1,A,2,,,1,4,5,,1,0,0,0,0,
,4,PDL,N1,A,3,20,10,1,1,5,1,0,1,0,0,0,
,4,PDL,N1,A,3,,,3,2,5,1,1,0,0,0,0,
,4,PDL,N1,A,3,,,3,3,5,,0,1,0,0,0,
,4,PDL,N1,A,3,,,1,4,5,1,0,0,0,0,0,
,4,PDL,N1,A,4,17,9,3,1,5,1,1,0,0,1,0,
,4,PDL,N1,A,4,,,1,2,5,1,0,0,0,0,0,
,4,PDL,N1,A,4,,,3,3,5,,0,0,0,0,0,
,4,PDL,N1,A,4,,,1,4,5,,0,0,0,0,0,
,4,PDL,N1,A,5,22,18,3,1,5,,1,1,0,0,0,
,4,PDL,N1,A,5,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N1,A,5,,,1,3,5,1,1,1,0,0,0,
,4,PDL,N1,A,5,,,3,4,5,1,0,0,0,0,0,
,4,PDL,N1,A,6,20,11,3,1,5,1,1,1,0,1,1,
,4,PDL,N1,A,6,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N1,A,6,,,1,3,5,,0,0,0,0,0,
,4,PDL,N1,A,6,,,3,4,5,2,1,1,1,0,0,
,4,PDL,N1,A,7,26,13,3,1,5,1,0,0,0,0,0,
,4,PDL,N1,A,7,,,1,2,5,1,1,0,0,0,0,
,4,PDL,N1,A,7,,,3,3,5,,1,0,0,0,0,
,4,PDL,N1,A,7,,,3,4,4,1,1,0,0,0,,
,4,PDL,N1,A,8,26,13,1,1,5,,0,0,0,0,0,
,4,PDL,N1,A,8,,,1,2,5,1,1,1,1,0,0,
,4,PDL,N1,A,8,,,3,3,5,1,0,0,0,0,0,
,4,PDL,N1,A,8,,,3,4,5,,0,0,0,0,0,
,4,PDL,N1,A,9,22,9,3,1,5,1,0,0,0,0,0,
,4,PDL,N1,A,9,,,1,2,5,1,1,1,0,1,0,
,4,PDL,N1,A,9,,,3,3,5,,0,0,0,0,0,
,4,PDL,N1,A,9,,,3,4,5,,1,0,0,0,0,
29-Mar-16,4,PDL,N1,B,1,21,16,3,1,3,1,0,0,0,,,
,4,PDL,N1,B,1,,,3,2,3,1,0,1,0,,,
,4,PDL,N1,B,1,,,3,3,4,2,0,0,0,0,,
,4,PDL,N1,B,1,,,1,4,3,1,0,0,0,,,
,4,PDL,N1,B,2,20,18,1,1,3,1,0,0,0,,,
,4,PDL,N1,B,2,,,1,2,3,1,0,0,0,,,
,4,PDL,N1,B,2,,,3,3,3,1,1,0,0,,,
,4,PDL,N1,B,2,,,1,4,4,2,0,0,0,0,,
,4,PDL,N1,B,3,29,23,1,1,3,2,0,0,0,,,
,4,PDL,N1,B,3,,,1,2,3,2,0,0,0,,,
,4,PDL,N1,B,3,,,3,3,4,1,0,1,0,0,,
,4,PDL,N1,B,3,,,3,4,4,1,0,0,0,0,,
,4,PDL,N1,B,4,27,23,3,1,4,2,0,0,0,0,,
,4,PDL,N1,B,4,,,3,2,4,1,1,0,0,0,,
,4,PDL,N1,B,4,,,1,3,4,2,0,0,0,0,,
,4,PDL,N1,B,4,,,1,4,3,2,0,0,0,,,
,4,PDL,N1,B,5,22,17,2,1,3,1,0,0,0,,,
,4,PDL,N1,B,5,,,1,2,4,1,0,0,1,0,,
,4,PDL,N1,B,5,,,1,3,3,1,0,1,0,,,
,4,PDL,N1,B,5,,,3,4,3,1,0,0,0,,,
,4,PDL,N1,B,6,22,15,2,1,4,2,1,1,0,0,,
,4,PDL,N1,B,6,,,2,2,4,2,0,0,0,0,,
,4,PDL,N1,B,6,,,1,3,4,1,0,0,0,0,,
,4,PDL,N1,B,6,,,2,4,3,2,0,0,0,,,
,4,PDL,N1,B,7,20,15,1,3,3,2,0,0,0,,,
,4,PDL,N1,B,7,,,1,2,3,2,0,1,0,,,
,4,PDL,N1,B,7,,,1,3,4,2,0,0,0,0,,
,4,PDL,N1,B,7,,,2,4,3,2,0,0,0,,,
,4,PDL,N1,B,8,16,16,3,1,3,1,0,1,0,,,
,4,PDL,N1,B,8,,,3,2,3,1,0,0,0,,,
,4,PDL,N1,B,8,,,1,3,3,1,0,1,0,,,
,4,PDL,N1,B,8,,,2,4,3,1,0,0,0,,,
,4,PDL,N1,B,9,17,11,3,1,3,2,0,0,0,,,
,4,PDL,N1,B,9,,,1,2,3,2,0,0,0,,,
,4,PDL,N1,B,9,,,1,3,3,2,0,0,0,,,
,4,PDL,N1,B,9,,,1,4,3,1,0,0,0,,,
29-Mar-16,4,PDL,N2,A,1,25,25,3,1,5,1,1,0,0,0,0,
,4,PDL,N2,A,1,,,3,2,3,2,0,2,0,,,
,4,PDL,N2,A,1,,,3,3,4,,1,2,0,0,,
,4,PDL,N2,A,1,,,3,4,5,1,0,0,0,0,0,
,4,PDL,N2,A,2,30,30,4,1,5,,0,0,0,0,0,
,4,PDL,N2,A,2,,,4,2,5,,0,0,0,0,0,
,4,PDL,N2,A,2,,,4,3,5,,0,0,0,0,0,
,4,PDL,N2,A,2,,,4,4,5,,0,0,0,0,0,
,4,PDL,N2,A,3,20,13,3,1,5,,0,0,0,0,0,
,4,PDL,N2,A,3,,,1,2,5,,0,1,0,0,0,
,4,PDL,N2,A,3,,,1,3,5,,0,0,0,0,0,
,4,PDL,N2,A,3,,,1,4,5,,0,0,0,0,0,
,4,PDL,N2,A,4,28,28,1,1,4,1,0,1,0,0,,
,4,PDL,N2,A,4,,,1,2,5,,0,0,0,0,0,
,4,PDL,N2,A,4,,,1,3,5,,0,0,0,0,0,
,4,PDL,N2,A,4,,,1,4,5,,0,0,0,0,0,
,4,PDL,N2,A,5,19,19,3,1,5,,0,0,0,0,0,
,4,PDL,N2,A,5,,,1,2,5,,0,0,0,0,0,
,4,PDL,N2,A,5,,,1,3,5,,0,0,0,0,0,
,4,PDL,N2,A,5,,,3,4,5,,0,0,0,0,0,
,4,PDL,N2,A,6,20,20,3,1,5,,1,1,1,1,1,
,4,PDL,N2,A,6,,,3,2,5,,1,0,0,1,0,
,4,PDL,N2,A,6,,,3,3,5,,1,1,1,0,0,
,4,PDL,N2,A,6,,,3,4,5,,1,2,1,0,0,
,4,PDL,N2,A,7,25,25,3,1,3,2,1,3,0,,,
,4,PDL,N2,A,7,,,3,2,5,,1,1,0,0,0,
,4,PDL,N2,A,7,,,1,3,5,,0,0,0,0,0,
,4,PDL,N2,A,7,,,3,4,5,,4,0,0,0,0,
,4,PDL,N2,A,8,25,25,3,1,5,,3,0,0,0,0,
,4,PDL,N2,A,8,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N2,A,8,,,3,3,5,,1,0,0,0,0,
,4,PDL,N2,A,8,,,3,4,5,,1,0,0,0,0,
,4,PDL,N2,A,9,25,25,3,1,5,,0,1,1,1,0,
,4,PDL,N2,A,9,,,3,2,5,,0,0,0,0,0,
,4,PDL,N2,A,9,,,3,3,5,,1,0,0,0,0,
,4,PDL,N2,A,9,,,3,4,5,,0,1,0,0,0,
29-Mar-16,4,PDL,N2,B,1,23,19,1,1,5,,0,0,0,0,0,
,4,PDL,N2,B,1,,,1,2,5,1,0,0,0,0,0,
,4,PDL,N2,B,1,,,1,3,5,,0,0,0,0,0,
,4,PDL,N2,B,1,,,3,4,5,1,0,0,0,0,0,
,4,PDL,N2,B,2,21,14,1,1,5,,1,1,0,0,0,
,4,PDL,N2,B,2,,,1,2,5,,1,1,0,0,0,
,4,PDL,N2,B,2,,,1,3,5,1,0,0,0,0,0,
,4,PDL,N2,B,2,,,3,4,5,,0,0,0,0,0,
,4,PDL,N2,B,3,27,20,3,1,5,,0,0,0,0,0,
,4,PDL,N2,B,3,,,1,2,5,,0,0,0,0,0,
,4,PDL,N2,B,3,,,1,3,5,1,0,0,0,0,0,
,4,PDL,N2,B,3,,,1,4,5,,0,0,0,0,0,
,4,PDL,N2,B,4,25,17,3,1,5,,0,0,0,0,0,
,4,PDL,N2,B,4,,,1,2,5,,0,0,0,0,0,
,4,PDL,N2,B,4,,,1,3,5,1,0,1,0,0,0,
,4,PDL,N2,B,4,,,1,4,5,,3,0,0,0,0,
,4,PDL,N2,B,5,29,24,1,1,5,1,0,0,0,0,0,
,4,PDL,N2,B,5,,,1,2,5,1,0,0,0,0,0,
,4,PDL,N2,B,5,,,3,3,5,,0,0,0,0,0,
,4,PDL,N2,B,5,,,3,4,5,1,0,0,0,0,0,
,4,PDL,N2,B,6,23,19,1,1,5,1,0,0,0,0,0,
,4,PDL,N2,B,6,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N2,B,6,,,3,3,5,1,0,0,0,0,0,
,4,PDL,N2,B,6,,,1,4,5,1,0,0,0,0,0,
,4,PDL,N2,B,7,25,25,1,1,5,,0,0,0,0,0,
,4,PDL,N2,B,7,,,3,2,5,1,0,0,0,0,0,
,4,PDL,N2,B,7,,,3,3,5,1,0,0,0,0,0,
,4,PDL,N2,B,7,,,1,4,5,1,0,0,0,0,0,
,4,PDL,N2,B,8,18,16,3,1,5,,0,1,0,0,0,
,4,PDL,N2,B,8,,,1,2,5,,0,0,0,0,0,
,4,PDL,N2,B,8,,,3,3,5,,0,0,0,0,0,
,4,PDL,N2,B,8,,,3,4,5,,1,0,0,0,0,
,4,PDL,N2,B,9,29,29,3,1,5,1,0,0,0,0,0,
,4,PDL,N2,B,9,,,1,2,5,1,0,0,0,0,0,
,4,PDL,N2,B,9,,,3,3,5,,0,0,0,0,0,
,4,PDL,N2,B,9,,,3,4,5,1,0,0,0,0,0,
